id,name_ja,name_en,image_file_path,category,is_dictionary_visible,rarity,faction_ja,faction_en,hp,phy,int,agi,passive_name_ja,passive_name_en,passive_text_ja,passive_text_en,attributes_ja,attributes_en,enchants
12035,猿田彦,Sarutahiko,Image/Heroes/12035.png,replica,false,RepC,黄竜,KOURYU,300,66,86,88,西暦3344年,AD 3344 years,自身がActive Skillを使用した後に{triggerRate}%の確率で発動 / 先頭の敵のINTを自身のPHYの20%アップ / 自身のINTを自身のINTの20 ~ 30%アップ,"After this hero uses an Active Skill, {triggerRate}% chance to trigger. / Increase the first enemy's INT by 20% of this hero's PHY. / Increase this hero's INT by 20 ~ 30% of this hero's INT.",理系学問; 日本; 伝承; 手塚,Hard Science; Japan; Traditional; TEZUKA,int_alleviation:25
12036,樋口一葉,Higuchi Ichiyō,Image/Heroes/12036.png,replica,false,RepC,白虎,BYAKKO,141,39,130,124,たけくらべ,Takekurabe,バトル開始時に{triggerRate}%の確率で発動 / 最大HPが最も高い敵のAGIを対象のAGIの30%ダウン / 先頭の味方のINTを自身のINTの100%ダウン / 先頭の味方のINTを自身のINTの80%アップ,"At the start of battle, {triggerRate}% chance to trigger. / Decrease the AGI of the enemy with the highest Max HP by 30% of target's AGI. / Decrease the first ally's INT by 100% of this hero's INT. / Increase the first ally's INT by 80% of this hero's INT.",文系学問; 女性; 日本,Soft Science; Female; Japan,
12037,孫策,Sun Ce,Image/Heroes/12037.png,replica,false,RepC,朱雀,SUZAKU,288,140,35,69,長沙桓王,Prince Huan of Changsha,自身のHPが60%未満の時に{triggerRate}%の確率で1回だけ発動 / 自身のPHYを自身のPHYの25%アップ / 「HPが最も低い敵に自身のPHYの15%ダメージ」を5回繰り返す / 自身のPHYを自身のPHYの20%ダウン,"If this hero's HP is less than 60% , {triggerRate}% chance to trigger once. / Increase this hero's PHY by 25% of this hero's PHY. / [5 times]Deal damage to the enemy with the lowest HP equal to 15% of this hero's PHY. / Decrease this hero's PHY by 20% of this hero's PHY.",三国志; 呉,Romance of the Three Kingdoms; Wu,
12038,平清盛,Taira no Kiyomori,Image/Heroes/12038.png,replica,false,RepC,青龍,SEIRYU,207,113,54,104,治承三年の政変,Political Change in Jicho 3,自身のHPが60%未満の時に{triggerRate}%の確率で1回だけ発動 / 敵全体のPHYを自身のPHYの30 ~ 40%ダウン / 敵全体に対象のPHY減少量の50%ダメージ / 味方全体のINTを自身のPHYの20%ダウン,"If this hero's HP is less than 60% , {triggerRate}% chance to trigger once. / Decrease the PHY of all enemies by 30 ~ 40% of this hero's PHY. / Deal damage to all enemies equal to 50% of target's PHY decrease. / Decrease the INT of all allies by 20% of this hero's PHY.",政治; 革命; 平安鎌倉,Politics; Revolution; Heian-Kamakura,reduction:40
12039,ドストエフスキー,Fyodor Dostoevsky,Image/Heroes/12039.png,replica,false,RepC,青龍,SEIRYU,336,34,134,60,カラマーゾフの兄弟,The Brothers Karamazov,味方全体のHP合計が75%未満の時に{triggerRate}%の確率で1回だけ発動 / 自身のPHYを自身のINTの100%ダウン / 味方全体のINTを自身のPHY減少量の60%アップ / 味方全体のAGIを自身のPHY減少量の30%アップ,"If the total HP of all allies is less than 75% , {triggerRate}% chance to trigger once. / Decrease this hero's PHY by 100% of this hero's INT. / Increase the INT of all allies by 60% of this hero's PHY decrease. / Increase the AGI of all allies by 30% of this hero's PHY decrease.",文系学問; 革命; ロシア,Soft Science; Revolution; Russia,
12040,花木蘭,Hua Mulan,Image/Heroes/12040.png,replica,false,RepC,朱雀,SUZAKU,357,110,53,58,三綱五常,Three principles and five virtues,敵全体のHP合計が65%未満の時に{triggerRate}%の確率で1回だけ発動 / 味方全体に{successRate}%の確率でバリアを付与,"If the total HP of all enemies is less than 65% , {triggerRate}% chance to trigger once. / {successRate}% chance to inflict Barrier on all allies.",女性; 中国,Female; China,
12041,ベンジャミン・フランクリン,Benjamin Franklin,Image/Heroes/12041.png,replica,false,RepC,黄竜,KOURYU,255,100,99,56,凧とライデン瓶の雷実験,Kite and Leyden jar lightning experiment,自身が死亡した後に{triggerRate}%の確率で1回だけ発動 / PHYが最も高い味方のPHYを自身のPHYの100%アップ / INTが最も高い味方のINTを自身のINTの100%アップ,"After this hero dies, {triggerRate}% chance to trigger once. / Increase the PHY of the ally with the highest PHY by 100% of this hero's PHY. / Increase the INT of the ally with the highest INT by 100% of this hero's INT.",政治; 文系学問; 理系学問; アメリカ大陸; アメリカンドリーム,Politics; Soft Science; Hard Science; America; American Dream,
12042,ヴァスコ・ダ・ガマ,Vasco da Gama,Image/Heroes/12042.png,replica,false,RepC,黄竜,KOURYU,525,25,24,116,サン・ガブリエル,Sao Gabriel,自身がActive Skillを使用した後に{triggerRate}%の確率で発動 / 自身に100%の確率でデコイを付与 / 自身のAGIを自身のAGIの5%アップ,"After this hero uses an Active Skill, {triggerRate}% chance to trigger. / 100% chance to inflict Decoy on this hero. / Increase this hero's AGI by 5% of this hero's AGI.",海; 旅; 地中海,Sea; Journey; Mediterranean,
12043,霧隠才蔵,Kirigakure Saizō,Image/Heroes/12043.png,replica,false,RepC,白虎,BYAKKO,207,115,65,91,忍術・毒霧,Ninjutsu-Dokugiri,自身のHPが80%未満の時に{triggerRate}%の確率で1回だけ発動 / 自身のINTを自身のPHYの90%アップ / 味方全体に{successRate}%の確率で毒を付与 / 敵全体に{successRate}%の確率で毒を付与 / 最後尾の敵のPHYを自身のINTの5%ダウン、対象が毒なら15%ダウン,"If this hero's HP is less than 80% , {triggerRate}% chance to trigger once. / Increase this hero's INT by 90% of this hero's PHY. / {successRate}% chance to inflict Poison on all allies. / {successRate}% chance to inflict Poison on all enemies. / Decrease the last enemy's PHY by 5% of this hero's INT. 15% if affected by Poison.",隠密; 日本,Covert; Japan,
12044,ソクラテス,Socrates,Image/Heroes/12044.png,replica,false,RepC,白虎,BYAKKO,231,84,90,89,アレテー,Arete,バトル開始時に{triggerRate}%の確率で発動 / 味方全体のINTを対象のINT増加量の60%ダウン / 敵全体のINTを対象のINT増加量の60%ダウン / 味方全体のINTを対象のINTの30%アップ / 敵全体のINTを対象のINTの30%アップ,"At the start of battle, {triggerRate}% chance to trigger. / Decrease the INT of all allies by 60% of target's INT increase. / Decrease the INT of all enemies by 60% of target's INT increase. / Increase the INT of all allies by 30% of target's INT. / Increase the INT of all enemies by 30% of target's INT.",文系学問; ギリシャ,Soft Science; Greece,
12045,達磨,Bodhidharma,Image/Heroes/12045.png,replica,false,RepC,白虎,BYAKKO,225,89,88,88,二入四行論,Treatise on the Two Entrances and Four Practices,敵全体のHP合計が65%未満の時に{triggerRate}%の確率で1回だけ発動 / 敵全体のAGIを対象の最大HPの15 ~ 25%ダウン / 敵全体のAGIを対象のPHYの10 ~ 15%アップ / 敵全体のAGIを対象のINTの10 ~ 15%アップ,"If the total HP of all enemies is less than 65% , {triggerRate}% chance to trigger once. / Decrease the AGI of all enemies by 15 ~ 25% of target's Max HP. / Increase the AGI of all enemies by 10 ~ 15% of target's PHY. / Increase the AGI of all enemies by 10 ~ 15% of target's INT.",中国; 信仰; 格闘,China; Faith; Grappling,
12046,北条政子,Hōjō Masako,Image/Heroes/12046.png,replica,false,RepC,青龍,SEIRYU,273,114,60,75,尼将軍,Nun Shogun,自身がActive Skillを使用した後に{triggerRate}%の確率で発動 / 最後尾の敵のPHY/INTの高い方を自身のPHYの5 ~ 10%ダウン / 自身のPHYを敵全体のPHY/INT/AGI減少量合計の10 ~ 30%アップ,"After this hero uses an Active Skill, {triggerRate}% chance to trigger. / Decrease the last enemy's higher PHY/INT by 5 ~ 10% of this hero's PHY. / Increase this hero's PHY by 10 ~ 30% of the total PHY/INT/AGI decrease of all enemies.",指導者; 政治; 女性; 平安鎌倉; 信仰,Head; Politics; Female; Heian-Kamakura; Faith,
12047,アリストテレス,Aristotle,Image/Heroes/12047.png,replica,false,RepC,白虎,BYAKKO,351,58,124,41,アイテール,Aether,自身のHPが55%未満の時に{triggerRate}%の確率で1回だけ発動 / HPが最も低い敵に自身のINTの45%ダメージ / HPが最も低い敵に自身のHP減少量の25 ~ 35%ダメージ,"If this hero's HP is less than 55% , {triggerRate}% chance to trigger once. / Deal damage to the enemy with the lowest HP equal to 45% of this hero's INT. / Deal damage to the enemy with the lowest HP equal to 25 ~ 35% of this hero's HP decrease.",文系学問; ギリシャ; 宇宙,Soft Science; Greece; Universe,
12048,ルノワール,Pierre-Auguste Renoir,Image/Heroes/12048.png,replica,false,RepC,玄武,GENBU,225,32,123,110,ムーラン・ド・ラ・ギャレットの舞踏会,Bal du moulin de la Galette,自身がActive Skillを使用した後に{triggerRate}%の確率で発動 / 敵全体のPHY/INTの高い方を対象の最大HPの10%ダウン / 味方全体のPHY/INTの低い方を対象の最大HPの10%ダウン / INTが最も低い敵に自身のINTの20%ダメージ,"After this hero uses an Active Skill, {triggerRate}% chance to trigger. / Decrease the higher PHY/INT of all enemies by 10% of target's Max HP. / Decrease the lower PHY/INT of all allies by 10% of target's Max HP. / Deal damage to the enemy with the lowest INT equal to 20% of this hero's INT.",美術; フランス,Art; France,
12049,ショパン,Frédéric Chopin,Image/Heroes/12049.png,replica,false,RepC,玄武,GENBU,330,69,77,84,ワルツ9番 告別,Valse de l'adieu,自身がActive Skillでダメージを受けた後に{triggerRate}%の確率で発動 / 最大HPが最も高い敵に{successRate}%の確率で睡眠を付与 / 最大HPが最も高い敵のAGIを対象のAGIの10%ダウン、対象がデコイなら60%ダウン,"After this hero takes damage from an Active Skill, {triggerRate}% chance to trigger. / {successRate}% chance to inflict Sleep on the enemy with the highest Max HP. / Decrease the AGI of the enemy with the highest Max HP by 10% of target's AGI. 60% if affected by Decoy.",音楽; ヨーロッパ,Music; Poland,
13001,ETHEREMON-RED,ETHEREMON-RED,Image/Heroes/13001.png,replica,false,RepB,朱雀,SUZAKU,372,108,70,82,キャリスラッシュ,Kyari Slash,敵の誰かがActive Skillを使用した後に{triggerRate}%の確率で発動 / 自身のPHYを自身のPHY減少量の70%アップ / 先頭の敵に自身のPHYの70%ダメージ,"After an enemy uses an Active Skill, {triggerRate}% chance to trigger. / Increase this hero's PHY by 70% of this hero's PHY decrease. / Deal damage to the first enemy equal to 70% of this hero's PHY.",決闘; Etheremon,Duel; Etheremon,adversity:40
13002,ダルタニャン,D'Artagnan,Image/Heroes/13002.png,replica,false,RepB,朱雀,SUZAKU,153,96,96,141,ワンフォーオール・オールフォーワン,One for all/ All for one,バトル開始時に{triggerRate}%の確率で発動 / 味方全体のPHYを自身のINTの10%アップ / 味方全体のINTを自身のINTの10%アップ,"At the start of battle, {triggerRate}% chance to trigger. / Increase the PHY of all allies by 10% of this hero's INT. / Increase the INT of all allies by 10% of this hero's INT.",銃火器; フランス,Firearms; France,
13003,平賀源内,Gennai Hiraga,Image/Heroes/13003.png,replica,false,RepB,白虎,BYAKKO,303,82,119,82,エレキテル,The Elekiter,自身のHPが60%未満の時に{triggerRate}%の確率で1回だけ発動 / 自身のINTを自身のINT減少量の90%アップ / 敵全体に自身のINTの40%ダメージ,"If this hero's HP is less than 60% , {triggerRate}% chance to trigger once. / Increase this hero's INT by 90% of this hero's INT decrease. / Deal damage to all enemies equal to 40% of this hero's INT.",理系学問; 江戸; 機械,Hard Science; Edo; Machine,
13004,マタ・ハリ,Mata Hari,Image/Heroes/13004.png,replica,false,RepB,白虎,BYAKKO,225,59,119,131,アイ・オブ・ザ・デイ,Eye of the day,自身がActive Skillを使用した後に{triggerRate}%の確率で発動 / INTが最も低い敵のINTを自身のINTの10%ダウン / INTが最も低い敵に自身のINTの20%ダメージ / INTが最も低い敵に{successRate}%の確率でバインドを付与,"After this hero uses an Active Skill, {triggerRate}% chance to trigger. / Decrease the INT of the enemy with the lowest INT by 10% of this hero's INT. / Deal damage to the enemy with the lowest INT equal to 20% of this hero's INT. / {successRate}% chance to inflict Bind on the enemy with the lowest INT.",女性; 隠密; ヨーロッパ,Female; Covert; Poland,
13005,ETHEREMON-BLUE,ETHEREMON-BLUE,Image/Heroes/13005.png,replica,false,RepB,青龍,SEIRYU,372,45,119,96,オムノンタクティクス,Omnom Tactics,自身がActive Skillを使用した後かつ自身のHPが75%未満の時に{triggerRate}%の確率で発動 / 自身のINTを自身のINT減少量の50%アップ / 自身のAGIを自身のAGI減少量の50%アップ / 先頭の敵に自身のINTの50%ダメージ,"After this hero uses an Active Skill, If this hero's HP is less than 75% , {triggerRate}% chance to trigger. / Increase this hero's INT by 50% of this hero's INT decrease. / Increase this hero's AGI by 50% of this hero's AGI decrease. / Deal damage to the first enemy equal to 50% of this hero's INT.",戦術; Etheremon,Tactics; Etheremon,
13006,ETHEREMON-GREEN,ETHEREMON-GREEN,Image/Heroes/13006.png,replica,false,RepB,玄武,GENBU,288,96,96,96,ミントルアート,Mintol Art,自身がActive Skillを使用した後に{triggerRate}%の確率で発動 / 味方全体のPHYを対象のPHY減少量の50%アップ / 味方全体のINTを対象のINT減少量の50%アップ / 味方全体のHPを回復係数の30%回復,"After this hero uses an Active Skill, {triggerRate}% chance to trigger. / Increase the PHY of all allies by 50% of target's PHY decrease. / Increase the INT of all allies by 50% of target's INT decrease. / Heal all allies for 30% of Healing Coefficient.",音楽; Etheremon,Music; Etheremon,
13007,皇帝ネロ,Emperor Nero,Image/Heroes/13007.png,replica,false,RepB,青龍,SEIRYU,372,82,108,70,暴君,The Tyrant,自身がActive Skillでダメージを受けた後に{triggerRate}%の確率で発動 / 自身のINTを受けたダメージの50%アップ / 自身のHPを自身のINTの40%回復 / 味方全体のPHYを自身のINTの30%ダウン,"After this hero takes damage from an Active Skill, {triggerRate}% chance to trigger. / Increase this hero's INT by 50% of damage taken. / Heal this hero for 40% of this hero's INT. / Decrease the PHY of all allies by 30% of this hero's INT.",指導者; 政治; ローマ; 長柄武器; 芸能,Head; Politics; Rome; Pole weapon; Performing Arts,adversity:100
