id,name_ja,name_en,image_file_path,hp,phy,int,agi,trend_hp,trend_phy,trend_int,trend_agi,active_skill_ids,active_skill_names_ja,active_skill_descriptions_ja,passive_skill_id,passive_skill_name_ja,passive_skill_description_ja
792,ゴースト・ニュートン,Ghost Isaac Newton,Image/Enemies/792.png,786,240,141,157,40,36,21,23,2624/2470/3123,ワイルドカード; 仏の掌; バンディットバイト,スタン、PHYバフ、INTバフ | 敵全体のPHYをこのヒーローのPHYの9%分ダウンし、最後尾の敵にこのヒーローのPHYの50％分ダメージ [LE9 - Tangerine] | 最後尾の敵のHPに、自分のPHYの40%-50%分ダメージ,1171,万有引力,初めて味方全員の合計HPが80%未満になった後、100%の確率で発動 : 味方全員のAGIを、対象のAGI増加分の100%分ダウン / 味方全員のAGIを、対象のAGI低下分の100%分アップ / 敵全員のAGIを、対象のAGI増加分の100%分ダウン / 敵全員のAGIを、対象のAGI低下分の100%分アップ / 味方全員をバリア状態にすることがある
793,ゴースト・服部半蔵,Ghost Hanzo Hattori,Image/Enemies/789.png,669,82,258,187,36,14,41,29,2640/2640/3122,神変浄化の音色; 神変浄化の音色; ブーメランシュート,最後尾INT攻撃と睡眠 | 最後尾INT攻撃と睡眠 | 最後尾の敵のHPに、自分のINTの40%-60%分ダメージ,1041,伊賀越え,初めて味方全体の合計HPが70％未満になった時、味方全体に100%の回復効果を与える
794,ゴースト・孫堅,Ghost Sun Jian,Image/Enemies/547.png,900,228,55,167,48,37,9,26,2264/2414/3002,リューバ; クラーケン; レッドストライク,先頭の敵にPHYの30〜35％分ダメージを与え、味方全体のPHYをこのヒーローのPHYの9%分アップ | 前衛の敵にPHYの20％分ダメージ、中衛の敵に40%分のダメージ、後衛の敵に75%分のダメージ [LE2-Ocean] / 前衛の敵にPHYの20％分ダメージ、中衛の敵に40%分のダメージ、後衛の敵に75%分のダメージ | 先頭の敵にPHYの40~60%分ダメージ,1082,江東猛虎,初めて味方全員の合計HPが70%未満になった後、100%の確率で発動 : 自分のHPに、自分のPHYの50%分ダメージ / 味方全員のPHYを、対象のPHY低下分の80%分アップ / 味方全員のAGIを、対象のAGI低下分の80%分アップ / 味方全員のPHYを、自分のPHYの25%分アップ / 味方全員のAGIを、自分のPHYの15%分アップ
795,ゴースト・孫堅,Ghost Sun Jian,Image/Enemies/547.png,801,244,55,184,43,40,8,29,2696/2252/3002,ノルウェーの森; レイドブル; レッドストライク,先頭＋中衛PHY | 敵全体にPHYの45~55%分ダメージを与え、自分のPHYを6%ダウン | 先頭の敵にPHYの40~60%分ダメージ,1082,江東猛虎,初めて味方全員の合計HPが70%未満になった後、100%の確率で発動 : 自分のHPに、自分のPHYの50%分ダメージ / 味方全員のPHYを、対象のPHY低下分の80%分アップ / 味方全員のAGIを、対象のAGI低下分の80%分アップ / 味方全員のPHYを、自分のPHYの25%分アップ / 味方全員のAGIを、自分のPHYの15%分アップ
796,ゴースト・メアリ・リード,Ghost Mary Read,Image/Enemies/796.png,846,235,72,161,46,38,11,25,2470/2594/3103,仏の掌; ジャングル大帝; 無垢なる忠誠,敵全体のPHYをこのヒーローのPHYの9%分ダウンし、最後尾の敵にこのヒーローのPHYの50％分ダメージ [LE9 - Tangerine] | 敵全体にPHYダメージ、PHYの一番低い敵に出血 | 先頭の敵にPHYの40％分ダメージを与え、自分に10％の回復効果を与える,1102,一閃のカットラス,チーム全体のHPが60％未満になった時、先頭の敵にこのヒーローのPHYの120％分ダメージを与える
797,ゴースト・ラファエロ,Ghost Raffaello Santi,Image/Enemies/797.png,612,46,310,286,29,7,44,40,2016/2422/3117,三銃士の一斉射撃; アルカロイド; 霊峰富士,敵全体にINTの40〜45%ダメージを与え、自分のINTを5％アップ | 前衛の敵にINTの50％分ダメージ、中衛の敵にINTの40％分ダメージ、後衛の敵にINTの20％分ダメージ。最もINTの高い敵を毒状態にすることがある [LE3-Blueberry] | 敵全体にINTの10％のダメージを与え、味方全体に10％の回復効果を与える,1158,システィーナの聖母,自分がActiveSkillを使用した後、40%の確率で発動 : 味方全員のINTを、自分のAGIの20%分アップ
798,ゴースト・小野小町,Ghost Ono no Komachi,Image/Enemies/434.png,1026,26,276,206,49,4,38,29,2240/2240/3117,ドラゴンクエイク; ドラゴンクエイク; 霊峰富士,敵全体にINTの25〜30%ダメージを与え、敵全体のINTをこのヒーローのINTの9%分ダウン | 敵全体にINTの25〜30%ダメージを与え、敵全体のINTをこのヒーローのINTの9%分ダウン | 敵全体にINTの10％のダメージを与え、味方全体に10％の回復効果を与える,1125,七小町,チーム全体の合計HPが80％未満になった時、味方全体のPHYをその味方のダウンしている分の100％分PHYをアップし、味方全体のINTをその味方のダウンしている分の100％分INTをアップ
799,ゴースト・ラファエロ,Ghost Raffaello Santi,Image/Enemies/797.png,531,46,334,293,25,7,47,41,2640/2640/3117,神変浄化の音色; 神変浄化の音色; 霊峰富士,最後尾INT攻撃と睡眠 | 最後尾INT攻撃と睡眠 | 敵全体にINTの10％のダメージを与え、味方全体に10％の回復効果を与える,1158,システィーナの聖母,自分がActiveSkillを使用した後、40%の確率で発動 : 味方全員のINTを、自分のAGIの20%分アップ
800,ゴースト・貂蝉,Ghost Diao Chan,Image/Enemies/432.png,633,87,328,160,33,13,50,24,2240/2016/3122,ドラゴンクエイク; 三銃士の一斉射撃; ブーメランシュート,敵全体にINTの25〜30%ダメージを与え、敵全体のINTをこのヒーローのINTの9%分ダウン | 敵全体にINTの40〜45%ダメージを与え、自分のINTを5％アップ | 最後尾の敵のHPに、自分のINTの40%-60%分ダメージ,1070,連環の計,バトル開始時、敵全体のPHYとINTをこのヒーローのINTの10%分ダウン
801,ゴースト・貂蝉,Ghost Diao Chan,Image/Enemies/432.png,636,97,298,160,34,15,46,25,2240/2016/3122,ドラゴンクエイク; 三銃士の一斉射撃; ブーメランシュート,敵全体にINTの25〜30%ダメージを与え、敵全体のINTをこのヒーローのINTの9%分ダウン | 敵全体にINTの40〜45%ダメージを与え、自分のINTを5％アップ | 最後尾の敵のHPに、自分のINTの40%-60%分ダメージ,1070,連環の計,バトル開始時、敵全体のPHYとINTをこのヒーローのINTの10%分ダウン
802,ゴースト・貂蝉,Ghost Diao Chan,Image/Enemies/432.png,633,76,318,160,34,12,49,25,2240/2016/3122,ドラゴンクエイク; 三銃士の一斉射撃; ブーメランシュート,敵全体にINTの25〜30%ダメージを与え、敵全体のINTをこのヒーローのINTの9%分ダウン | 敵全体にINTの40〜45%ダメージを与え、自分のINTを5％アップ | 最後尾の敵のHPに、自分のINTの40%-60%分ダメージ,1070,連環の計,バトル開始時、敵全体のPHYとINTをこのヒーローのINTの10%分ダウン
803,ゴースト・黄忠,Ghost Huang Zhong,Image/Enemies/508.png,834,234,112,122,45,38,18,19,3129/2040/2470,バックパス; 蒸着; 仏の掌,最後尾の味方のINTを、自分のPHYの15%分アップ / 最後尾の味方のAGIを、自分のPHYの15%分アップ | 自分のPHYを20〜25％アップし、自分に5％の回復効果を与える | 敵全体のPHYをこのヒーローのPHYの9%分ダウンし、最後尾の敵にこのヒーローのPHYの50％分ダメージ [LE9 - Tangerine],1066,神箭手,自分がActiveSkillを使用した後、0%の確率で発動 : 最もPHYの高い敵のPHYを、自分のPHYの30%分ダウン / 最もPHYの高い敵のAGIを、自分のINTの20%分ダウン / 最もPHYの高い敵を重力にすることがある
804,ゴースト・猿飛佐助,Ghost Sarutobi Sasuke,Image/Enemies/804.png,1038,88,58,258,56,14,9,41,3008/2632/2632,ホワイトキャンディー; 狩人の恋唄; 狩人の恋唄,味方全体に20%の回復効果を与える | 状態異常解除 | 状態異常解除,1143,地雷火,自分がActiveSkillを使用した後、40%の確率で発動 : 味方全員のPHYを、自分のAGIの20%分アップ
805,ゴースト・ポカホンタス,Ghost Pocahontas,Image/Enemies/780.png,780,77,200,213,42,13,31,34,3004/2578/2390,グリーンリース; 鬼殺し; 奉神礼,先頭の味方のPHY / AGIをINTの15％分アップ | 一番HPの低い味方のHPを、回復係数の50-60%分回復し、敵全員のPHY/AGIを対象のPHY/AGI増加分の20%ダウン | 最もHPが低い味方に45〜55％の回復効果を与え、自分のAGIバフの20％分AGIアップし、自分に5％を回復,1079,ポウハタンの姫,Active時、20%の確率で先頭の敵に15%の回復効果を与え、敵全体のAGIをこのヒーローのINTの15％分ダウン
806,ゴースト・メアリ・リード,Ghost Mary Read,Image/Enemies/796.png,846,315,55,144,43,48,8,21,2004/2470/3002,インペリアルチャージ; 仏の掌; レッドストライク,先頭の敵にPHYの65〜75%分ダメージを与え、自分のPHYを5％アップ | 敵全体のPHYをこのヒーローのPHYの9%分ダウンし、最後尾の敵にこのヒーローのPHYの50％分ダメージ [LE9 - Tangerine] | 先頭の敵にPHYの40~60%分ダメージ,1102,一閃のカットラス,チーム全体のHPが60％未満になった時、先頭の敵にこのヒーローのPHYの120％分ダメージを与える
807,ゴースト・メアリ・リード,Ghost Mary Read,Image/Enemies/796.png,849,302,55,160,43,46,8,23,2470/2470/3002,仏の掌; 仏の掌; レッドストライク,敵全体のPHYをこのヒーローのPHYの9%分ダウンし、最後尾の敵にこのヒーローのPHYの50％分ダメージ [LE9 - Tangerine] | 敵全体のPHYをこのヒーローのPHYの9%分ダウンし、最後尾の敵にこのヒーローのPHYの50％分ダメージ [LE9 - Tangerine] | 先頭の敵にPHYの40~60%分ダメージ,1102,一閃のカットラス,チーム全体のHPが60％未満になった時、先頭の敵にこのヒーローのPHYの120％分ダメージを与える
808,ゴースト・メアリ・リード,Ghost Mary Read,Image/Enemies/796.png,801,285,55,193,41,43,8,28,2470/2414/3002,仏の掌; クラーケン; レッドストライク,敵全体のPHYをこのヒーローのPHYの9%分ダウンし、最後尾の敵にこのヒーローのPHYの50％分ダメージ [LE9 - Tangerine] | 前衛の敵にPHYの20％分ダメージ、中衛の敵に40%分のダメージ、後衛の敵に75%分のダメージ [LE2-Ocean] / 前衛の敵にPHYの20％分ダメージ、中衛の敵に40%分のダメージ、後衛の敵に75%分のダメージ | 先頭の敵にPHYの40~60%分ダメージ,1102,一閃のカットラス,チーム全体のHPが60％未満になった時、先頭の敵にこのヒーローのPHYの120％分ダメージを与える
809,ゴースト・太公望,Ghost Jiang Ziya,Image/Enemies/777.png,777,70,309,108,42,12,49,17,2016/2422/3001,三銃士の一斉射撃; アルカロイド; ブラックシャウト,敵全体にINTの40〜45%ダメージを与え、自分のINTを5％アップ | 前衛の敵にINTの50％分ダメージ、中衛の敵にINTの40％分ダメージ、後衛の敵にINTの20％分ダメージ。最もINTの高い敵を毒状態にすることがある [LE3-Blueberry] | 先頭の敵にINTの40~50%分ダメージ,1039,六韜,初めて自分のHPが65%未満になった後、100%の確率で発動 : 味方全員のINTを、対象のINT増加分の80%分ダウン / 味方全員のINTを、自分のINTの50%分アップ / 味方全員のCHARGEを、自分のINTの200%分アップ
810,ゴースト・服部半蔵,Ghost Hanzo Hattori,Image/Enemies/789.png,702,82,267,163,38,14,42,26,2016/2079/3001,三銃士の一斉射撃; 現代の予言書; ブラックシャウト,敵全体にINTの40〜45%ダメージを与え、自分のINTを5％アップ | 敵全体にINTの40〜45%ダメージを与え、先頭の敵のINTを自分のINTの5％分ダウン | 先頭の敵にINTの40~50%分ダメージ,1041,伊賀越え,初めて味方全体の合計HPが70％未満になった時、味方全体に100%の回復効果を与える
811,ゴースト・イワン雷帝,Ghost Ivan the Terrible,Image/Enemies/776.png,1011,57,237,115,55,9,38,18,2240/2016/3001,ドラゴンクエイク; 三銃士の一斉射撃; ブラックシャウト,敵全体にINTの25〜30%ダメージを与え、敵全体のINTをこのヒーローのINTの9%分ダウン | 敵全体にINTの40〜45%ダメージを与え、自分のINTを5％アップ | 先頭の敵にINTの40~50%分ダメージ,1054,ツァーリズム,初めて味方全員の合計HPが70%未満になった後、100%の確率で発動 : 味方全員のHPに、自分のINTの15%分ダメージ / 味方全員のPHYを、自分のINTの20%分アップ / 味方全員のINTを、自分のINTの20%分アップ / 味方全員のPHYを、対象のPHY低下分の50%分アップ / 味方全員のINTを、対象のINT低下分の50%分アップ
812,ゴースト・ラクシュミー・バーイ,Ghost Lakshmi Bai,Image/Enemies/431.png,618,376,57,161,31,57,8,24,2755/2755/3123,短橋狭馬; 短橋狭馬; バンディットバイト,一番PHYの低い敵のHPに、自分のPHYの50%-55%分ダメージ / 一番PHYの低い敵のHPに、自分のPHYの10%-15%分ダメージ / 最後尾の味方のPHYを、自分のPHYの8%分アップ | 一番PHYの低い敵のHPに、自分のPHYの50%-55%分ダメージ / 一番PHYの低い敵のHPに、自分のPHYの10%-15%分ダメージ / 最後尾の味方のPHYを、自分のPHYの8%分アップ | 最後尾の敵のHPに、自分のPHYの40%-50%分ダメージ,1145,メーレー・ジャーンシー・ナヒン・デーンゲー,味方全体のAGIを自分のPHYの15%UP、敵全体のAGIを自分のPHYの10%ダウン
813,ゴースト・ラクシュミー・バーイ,Ghost Lakshmi Bai,Image/Enemies/431.png,618,376,57,161,31,57,8,24,2755/2755/3123,短橋狭馬; 短橋狭馬; バンディットバイト,一番PHYの低い敵のHPに、自分のPHYの50%-55%分ダメージ / 一番PHYの低い敵のHPに、自分のPHYの10%-15%分ダメージ / 最後尾の味方のPHYを、自分のPHYの8%分アップ | 一番PHYの低い敵のHPに、自分のPHYの50%-55%分ダメージ / 一番PHYの低い敵のHPに、自分のPHYの10%-15%分ダメージ / 最後尾の味方のPHYを、自分のPHYの8%分アップ | 最後尾の敵のHPに、自分のPHYの40%-50%分ダメージ,1145,メーレー・ジャーンシー・ナヒン・デーンゲー,味方全体のAGIを自分のPHYの15%UP、敵全体のAGIを自分のPHYの10%ダウン
