skillId,name_en,name_ja,description_ja
2949,Spaming QUEEN NINA,スパミング クイーンニーナ,後衛の敵のHPに、自分のINTの62%分ダメージ
2949,Spaming QUEEN NINA,スパミング クイーンニーナ,最後尾の敵のHPに、自分のINTの42%分ダメージ
2950,Deep learning LADY FINGER,ディープラーニング レディー・フィンガー,後衛の敵のHPに、自分のINTの59%分ダメージ
2950,Deep learning LADY FINGER,ディープラーニング レディー・フィンガー,最後尾の敵のHPに、自分のINTの39%分ダメージ
2951,Rollback MY HEART,ロールバック マイハート,後衛の敵のHPに、自分のINTの56%分ダメージ
2951,Rollback MY HEART,ロールバック マイハート,最後尾の敵のHPに、自分のINTの36%分ダメージ
2952,Phishing DELAWARE,フィッシング デラウェア,後衛の敵のHPに、自分のINTの53%分ダメージ
2952,Phishing DELAWARE,フィッシング デラウェア,最後尾の敵のHPに、自分のINTの33%分ダメージ
2953,Calculation S,カリキュレーション S,後衛の敵のHPに、自分のINTの56%分ダメージ
2953,Calculation S,カリキュレーション S,最後尾の敵のHPに、自分のINTの36%分ダメージ
2954,Calculation A,カリキュレーション A,後衛の敵のHPに、自分のINTの53%分ダメージ
2954,Calculation A,カリキュレーション A,最後尾の敵のHPに、自分のINTの33%分ダメージ
2955,Calculation,カリキュレーション,後衛の敵のHPに、自分のINTの50%分ダメージ
2955,Calculation,カリキュレーション,最後尾の敵のHPに、自分のINTの30%分ダメージ
2956,Drop of tears,一滴の涙,敵全員のPHYを、自分のINT低下分の49%分ダウン
2956,Drop of tears,一滴の涙,一番INTの低い敵のHPに、対象のPHY低下分の83%分ダメージ
2957,Thunderbolt of Tranquility,静寂の雷撃,敵全員のPHYを、自分のINT低下分の39%分ダウン
2957,Thunderbolt of Tranquility,静寂の雷撃,一番INTの低い敵のHPに、対象のPHY低下分の78%分ダメージ
2958,Blood Vengeance,血の復讐,敵全員のPHYを、自分のINT低下分の29%分ダウン
2958,Blood Vengeance,血の復讐,一番INTの低い敵のHPに、対象のPHY低下分の73%分ダメージ
2959,Devil's whisper,悪魔の囁き,敵全員のPHYを、自分のINT低下分の19%分ダウン
2959,Devil's whisper,悪魔の囁き,一番INTの低い敵のHPに、対象のPHY低下分の68%分ダメージ
2960,I messed up,ちゃぶ台返しちゃった,敵全員のPHYを、自分のINT低下分の9%分ダウン
2960,I messed up,ちゃぶ台返しちゃった,一番INTの低い敵のHPに、対象のPHY低下分の63%分ダメージ
2961,Command S,コマンド S,敵全員のPHYを、自分のINT低下分の19%分ダウン
2961,Command S,コマンド S,一番INTの低い敵のHPに、対象のPHY低下分の68%分ダメージ
2962,Command A,コマンド A,敵全員のPHYを、自分のINT低下分の9%分ダウン
2962,Command A,コマンド A,一番INTの低い敵のHPに、対象のPHY低下分の63%分ダメージ
2963,Command,コマンド,敵全員のPHYを、自分のINT低下分の5%分ダウン
2963,Command,コマンド,一番INTの低い敵のHPに、対象のPHY低下分の58%分ダメージ
2964,We are the chicken pirates!,We are the chicken pirates!,一番PHYの低い敵のHPに、対象のINT低下分の107%分ダメージ
2964,We are the chicken pirates!,We are the chicken pirates!,一番PHYの高い敵を睡眠状態にすることがある
2965,Rebel grudge,レブルグラッジ,一番PHYの低い敵のHPに、対象のINT低下分の102%分ダメージ
2965,Rebel grudge,レブルグラッジ,一番PHYの高い敵を睡眠状態にすることがある
2966,Predator's gimmic,略奪者のギミック,一番PHYの低い敵のHPに、対象のINT低下分の97%分ダメージ
2966,Predator's gimmic,略奪者のギミック,一番PHYの高い敵を睡眠状態にすることがある
2967,Sexy tricks by Mary,メアリーおいろけの術,一番PHYの低い敵のHPに、対象のINT低下分の92%分ダメージ
2967,Sexy tricks by Mary,メアリーおいろけの術,一番PHYの高い敵を睡眠状態にすることがある
2968,Departure,旗揚げ,一番PHYの低い敵のHPに、対象のINT低下分の87%分ダメージ
2968,Departure,旗揚げ,一番PHYの高い敵を睡眠状態にすることがある
2969,Piracy S,カイゾク S,一番PHYの低い敵のHPに、対象のINT低下分の92%分ダメージ
2969,Piracy S,カイゾク S,一番PHYの高い敵を睡眠状態にすることがある
2970,Piracy A,カイゾク A,一番PHYの低い敵のHPに、対象のINT低下分の87%分ダメージ
2970,Piracy A,カイゾク A,一番PHYの高い敵を睡眠状態にすることがある
2971,Piracy,カイゾク,一番PHYの低い敵のHPに、対象のINT低下分の82%分ダメージ
2971,Piracy,カイゾク,一番PHYの高い敵を睡眠状態にすることがある
2972,Guided by the soul of destruction,破壊の魂に導かれて,自分のPHY/INTの高い方を、自分のAGI低下分の33%分アップ
2972,Guided by the soul of destruction,破壊の魂に導かれて,最後尾の敵のHPに、自分のPHYの61%分ダメージ
2973,Purgatory Fairy's Holy-Violet noise,煉獄の妖精の聖紫のノイズ,自分のPHY/INTの高い方を、自分のAGI低下分の26%分アップ
2973,Purgatory Fairy's Holy-Violet noise,煉獄の妖精の聖紫のノイズ,最後尾の敵のHPに、自分のPHYの56%分ダメージ
2974,I'll Tie. Your Hair or Heart,結うはお前の髪か命か,自分のPHY/INTの高い方を、自分のAGI低下分の19%分アップ
2974,I'll Tie. Your Hair or Heart,結うはお前の髪か命か,最後尾の敵のHPに、自分のPHYの51%分ダメージ
2975,Our secret thoughts are so fleeting,秘めし想いはかくも儚き,自分のPHY/INTの高い方を、自分のAGI低下分の13%分アップ
2975,Our secret thoughts are so fleeting,秘めし想いはかくも儚き,最後尾の敵のHPに、自分のPHYの46%分ダメージ
2976,Dark Butterfly Knot,闇のちょうちょ結び,自分のPHY/INTの高い方を、自分のAGI低下分の6%分アップ
2976,Dark Butterfly Knot,闇のちょうちょ結び,最後尾の敵のHPに、自分のPHYの41%分ダメージ
2977,Butterfly Knot S,蝶々結び S,自分のPHY/INTの高い方を、自分のAGI低下分の13%分アップ
2977,Butterfly Knot S,蝶々結び S,最後尾の敵のHPに、自分のPHYの46%分ダメージ
2978,Butterfly Knot A,蝶々結び A,自分のPHY/INTの高い方を、自分のAGI低下分の6%分アップ
2978,Butterfly Knot A,蝶々結び A,最後尾の敵のHPに、自分のPHYの41%分ダメージ
2979,Butterfly Knot,蝶々結び,自分のPHY/INTの高い方を、自分のAGI低下分の3%分アップ
2979,Butterfly Knot,蝶々結び,最後尾の敵のHPに、自分のPHYの36%分ダメージ
2980,Urya! Oi!,ウリャ！オイ！,自分のPHYを、自分のINTの100%分アップ
2980,Urya! Oi!,ウリャ！オイ！,一番HPの低い敵のHPに、自分のPHYの65%-70%分ダメージ
2980,Urya! Oi!,ウリャ！オイ！,自分のPHYを、自分のINTの85%分ダウン
2980,Urya! Oi!,ウリャ！オイ！,一番HPの低い敵を衰弱状態にすることがある
2981,SQWALL,すくわ〜る,自分のPHYを、自分のINTの100%分アップ
2981,SQWALL,すくわ〜る,一番HPの低い敵のHPに、自分のPHYの60%-65%分ダメージ
2981,SQWALL,すくわ〜る,自分のPHYを、自分のINTの90%分ダウン
2981,SQWALL,すくわ〜る,一番HPの低い敵を衰弱状態にすることがある
2982,Golden-Eyes Fire Dragon,金瞳の炎龍,自分のPHYを、自分のINTの100%分アップ
2982,Golden-Eyes Fire Dragon,金瞳の炎龍,一番HPの低い敵のHPに、自分のPHYの55%-60%分ダメージ
2982,Golden-Eyes Fire Dragon,金瞳の炎龍,自分のPHYを、自分のINTの90%分ダウン
2982,Golden-Eyes Fire Dragon,金瞳の炎龍,一番HPの低い敵を衰弱状態にすることがある
2983,How dare!Marcos!,おのれマルコス！,自分のPHYを、自分のINTの100%分アップ
2983,How dare!Marcos!,おのれマルコス！,一番HPの低い敵のHPに、自分のPHYの50%-55%分ダメージ
2983,How dare!Marcos!,おのれマルコス！,自分のPHYを、自分のINTの90%分ダウン
2983,How dare!Marcos!,おのれマルコス！,一番HPの低い敵を衰弱状態にすることがある
2984,Period of Life,命の刻限,先頭の敵のHPに、対象のHP減少分の60%-70%分ダメージ
2984,Period of Life,命の刻限,最後尾の敵のHPに、対象のHP減少分の60%-70%分ダメージ
2984,Period of Life,命の刻限,自分のAGIを、自分のAGIの10%分ダウン
2985,Invitation to Wonder,不思議への誘い,先頭の敵のHPに、対象のHP減少分の50%-65%分ダメージ
2985,Invitation to Wonder,不思議への誘い,最後尾の敵のHPに、対象のHP減少分の50%-65%分ダメージ
2985,Invitation to Wonder,不思議への誘い,自分のAGIを、自分のAGIの10%分ダウン
2986,Noble Folly,気高き愚行,先頭の敵のHPに、対象のHP減少分の40%-60%分ダメージ
2986,Noble Folly,気高き愚行,最後尾の敵のHPに、対象のHP減少分の40%-60%分ダメージ
2986,Noble Folly,気高き愚行,自分のAGIを、自分のAGIの10%分ダウン
2987,Elite Clockwork,エリートクロックワーク,先頭の敵のHPに、対象のHP減少分の35%-55%分ダメージ
2987,Elite Clockwork,エリートクロックワーク,最後尾の敵のHPに、対象のHP減少分の35%-55%分ダメージ
2987,Elite Clockwork,エリートクロックワーク,自分のAGIを、自分のAGIの10%分ダウン
2988,Clockwork,クロックワーク,先頭の敵のHPに、対象のHP減少分の30%-50%分ダメージ
2988,Clockwork,クロックワーク,最後尾の敵のHPに、対象のHP減少分の30%-50%分ダメージ
2988,Clockwork,クロックワーク,自分のAGIを、自分のAGIの10%分ダウン
2989,Ticktack S,チクタク S,先頭の敵のHPに、対象のHP減少分の35%-55%分ダメージ
2989,Ticktack S,チクタク S,最後尾の敵のHPに、対象のHP減少分の35%-55%分ダメージ
2989,Ticktack S,チクタク S,自分のAGIを、自分のAGIの10%分ダウン
2990,Ticktack A,チクタク A,先頭の敵のHPに、対象のHP減少分の30%-50%分ダメージ
2990,Ticktack A,チクタク A,最後尾の敵のHPに、対象のHP減少分の30%-50%分ダメージ
2990,Ticktack A,チクタク A,自分のAGIを、自分のAGIの10%分ダウン
2991,Ticktack,チクタク,先頭の敵のHPに、対象のHP減少分の25%-45%分ダメージ
2991,Ticktack,チクタク,最後尾の敵のHPに、対象のHP減少分の25%-45%分ダメージ
2991,Ticktack,チクタク,自分のAGIを、自分のAGIの10%分ダウン
2992,Proudly Glow,誇り高き輝き,敵味方のうち1体のINTを、対象のINTの8%分アップ
2992,Proudly Glow,誇り高き輝き,敵味方のうち1体のHPに、自分のINTの30%分ダメージ
2992,Proudly Glow,誇り高き輝き,先頭の敵のHPに、自分のINTの75%分ダメージ
2992,Proudly Glow,誇り高き輝き,自分のINTを、自分のINTの8%分アップ
2993,Darkness Glow,闇の光,敵味方のうち1体のINTを、対象のINTの7%分アップ
2993,Darkness Glow,闇の光,敵味方のうち1体のHPに、自分のINTの30%分ダメージ
2993,Darkness Glow,闇の光,先頭の敵のHPに、自分のINTの65%-70%分ダメージ
2993,Darkness Glow,闇の光,自分のINTを、自分のINTの7%分アップ
2994,Glow of the Wind,風の光,敵味方のうち1体のINTを、対象のINTの6%分アップ
2994,Glow of the Wind,風の光,敵味方のうち1体のHPに、自分のINTの30%分ダメージ
2994,Glow of the Wind,風の光,先頭の敵のHPに、自分のINTの60%-65%分ダメージ
2994,Glow of the Wind,風の光,自分のINTを、自分のINTの6%分アップ
2995,Blue Glow,青い光,敵味方のうち1体のINTを、対象のINTの5%分アップ
2995,Blue Glow,青い光,敵味方のうち1体のHPに、自分のINTの30%分ダメージ
2995,Blue Glow,青い光,先頭の敵のHPに、自分のINTの55%-60%分ダメージ
2995,Blue Glow,青い光,自分のINTを、自分のINTの5%分アップ
2996,Fairy Scales,鱗粉,敵味方のうち1体のINTを、対象のINTの4%分アップ
2996,Fairy Scales,鱗粉,敵味方のうち1体のHPに、自分のINTの30%分ダメージ
2996,Fairy Scales,鱗粉,先頭の敵のHPに、自分のINTの50%-55%分ダメージ
2996,Fairy Scales,鱗粉,自分のINTを、自分のINTの4%分アップ
2997,Fairy Mischief S,妖精のイタズラ S,敵味方のうち1体のINTを、対象のINTの5%分アップ
2997,Fairy Mischief S,妖精のイタズラ S,敵味方のうち1体のHPに、自分のINTの30%分ダメージ
2997,Fairy Mischief S,妖精のイタズラ S,先頭の敵のHPに、自分のINTの55%-60%分ダメージ
2997,Fairy Mischief S,妖精のイタズラ S,自分のINTを、自分のINTの5%分アップ
2998,Fairy Mischief A,妖精のイタズラ A,敵味方のうち1体のINTを、対象のINTの4%分アップ
2998,Fairy Mischief A,妖精のイタズラ A,敵味方のうち1体のHPに、自分のINTの30%分ダメージ
2998,Fairy Mischief A,妖精のイタズラ A,先頭の敵のHPに、自分のINTの50%-55%分ダメージ
2998,Fairy Mischief A,妖精のイタズラ A,自分のINTを、自分のINTの4%分アップ
